date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,outcome,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2019-11-14,Albania,Andorra,2,2,0,0,European Championship qual,False,1,34.0,0.8,0,0.6,0.5917656268483321,1.2046201182220506,3.0,1499.0,1012.0,487.0,1654.4,,0.25,2.4494897427831783,0.5477225575051661,0.3324576118694061,2.6069310670374835
2019-11-17,Albania,France,0,2,-2,-1,European Championship qual,False,0,3.0,0.4,0,0.4,0.3945104178988881,0.8030800788147004,3.0,1499.0,1994.0,-495.0,1654.4,0.0,0.25,1.8165902124584954,0.4472135954999579,-0.11169492542039594,0.7379540446916555
2020-09-04,Albania,Belarus,2,0,2,1,European Nations League C,False,2,292.0,0.6,1,0.4,0.2630069452659254,-0.13127994745686636,2.0,1499.0,1493.0,6.0,1695.8,,0.25,1.9235384061671348,0.4472135954999579,-0.2953065406537564,-0.6046692959559975
2020-09-07,Albania,Lithuania,0,1,-1,-1,European Nations League C,False,0,3.0,0.6,0,0.4,0.5086712968439503,0.5791467016954225,2.0,1499.0,1321.0,178.0,1595.6,,0.3333333333333333,1.7888543819998324,0.5477225575051661,0.1364623062308291,1.2635538026960016
2020-10-11,Albania,Kazakhstan,0,0,0,0,European Nations League C,False,1,34.0,0.6,0,0.4,0.33911419789596686,0.05276446779694832,2.0,1499.0,1360.0,139.0,1502.4,,0.0,1.5165750888103107,0.4472135954999579,-0.2423584625127806,-0.15763079820266554
2020-10-14,Albania,Lithuania,0,0,0,0,European Nations League C,False,1,3.0,-0.2,0,0.2,0.22607613193064457,0.035176311864632215,2.0,1499.0,1342.0,157.0,1436.0,,0.2,1.4832396974191333,0.4472135954999579,-0.36568949491768754,-1.1694438063574184
2020-11-11,Albania,Kosovo,2,1,1,1,Friendly,False,2,28.0,-0.2,1,0.2,0.1507174212870964,0.023450874576421477,1.0,1499.0,1524.0,-25.0,1502.0,1.0,0.2,1.4832396974191333,0.4472135954999579,-0.24379299661179168,-0.779629204238279
2020-11-15,Albania,Kazakhstan,3,1,2,1,European Nations League C,False,2,4.0,0.4,1,0.4,0.43381161419139763,0.34896724971761434,2.0,1499.0,1360.0,139.0,1408.0,,0.4,1.1401754250991392,0.5477225575051661,0.17080466892547225,0.4802471971744807
2020-11-18,Albania,Belarus,3,2,1,1,European Nations League C,False,2,3.0,0.4,1,0.4,0.6225410761275985,0.899311499811743,2.0,1499.0,1493.0,6.0,1381.4,,0.4,1.1401754250991392,0.5477225575051661,0.11386977928364816,0.3201647981163205
2021-03-25,Albania,Andorra,1,0,1,1,World Cup qualifier,False,2,127.0,0.8,1,0.6,0.7483607174183989,0.9328743332078288,4.0,1499.0,1037.0,462.0,1415.8,,0.6,0.8366600265340776,0.5477225575051661,0.4092465195224321,0.8801098654108804
2021-03-28,Albania,England,0,2,-2,-1,World Cup qualifier,False,0,3.0,1.0,0,0.8,0.8322404782789325,0.955249555471886,4.0,1550.0,1970.0,-420.0,1351.2,0.0,0.8,0.70710678118655,0.4472135954999579,0.606164346348288,0.9200732436072537
2021-03-31,Albania,San Marino,2,0,2,1,World Cup qualifier,False,2,3.0,0.6,1,0.8,0.5548269855192883,-0.02983362968540937,4.0,1550.0,829.0,721.0,1476.8,,0.5,1.5165750888103111,0.4472135954999579,0.4041095642321919,-0.053284504261830845
2021-06-05,Albania,Wales,0,0,0,0,Friendly,False,1,66.0,0.8,0,0.8,0.7032179903461921,0.6467775802097271,1.0,1550.0,1805.0,-255.0,1337.8,0.0,0.8,1.6431676725154991,0.4472135954999579,0.2694063761547945,0.29781033049211275
2021-06-08,Albania,Czechia,1,3,-2,-1,Friendly,False,0,3.0,0.4,0,0.6,0.4688119935641281,0.4311850534731514,1.0,1550.0,1744.0,-194.0,1426.8,0.0,0.0,1.516575088810311,0.5477225575051661,-0.15372908256347034,-0.4681264463385916
2021-09-02,Albania,Poland,1,4,-3,-1,World Cup qualifier,False,0,86.0,-0.2,0,0.4,0.31254132904275206,-0.3792099643512324,4.0,1550.0,1814.0,-264.0,1477.0,0.0,0.0,1.7888543819998324,0.5477225575051661,-0.4358193883756469,-1.3120842975590612
2021-09-05,Albania,Hungary,1,0,1,1,World Cup qualifier,False,2,3.0,-1.0,1,0.2,0.20836088602850136,-1.2528066429008216,4.0,1550.0,1743.0,-193.0,1632.4,1.0,0.0,2.0000000000000004,0.4472135954999579,-0.6238795922504312,-2.2080561983727076
2021-09-08,Albania,San Marino,5,0,5,1,World Cup qualifier,False,2,3.0,-0.4,1,0.4,0.47224059068566754,-0.5018710952672144,4.0,1550.0,829.0,721.0,1587.0,,0.25,2.073644135332773,0.5477225575051661,-0.08258639483362079,-0.47203746558180504
2021-10-09,Albania,Hungary,1,0,1,1,World Cup qualifier,False,2,31.0,0.2,1,0.4,0.648160393790445,1.3320859364885236,4.0,1604.0,1677.0,-73.0,1587.0,1.0,0.25,3.1144823004794877,0.5477225575051661,-0.05505759655574716,0.6853083562787965
2021-10-12,Albania,Poland,0,1,-1,-1,World Cup qualifier,False,0,3.0,0.4,0,0.6,0.7654402625269633,1.2213906243256825,4.0,1604.0,1782.0,-178.0,1561.4,0.0,0.5,3.1304951684997064,0.5477225575051661,0.2966282689628352,0.7902055708525311
2021-11-12,Albania,England,0,5,-5,-1,World Cup qualifier,False,0,31.0,0.6,0,0.6,0.5102935083513088,0.4809270828837883,4.0,1604.0,2045.0,-441.0,1569.0,0.0,0.5,2.9664793948382657,0.5477225575051661,0.19775217930855676,0.8601370472350207
2021-11-15,Albania,Andorra,1,0,1,1,World Cup qualifier,False,2,3.0,0.2,1,0.6,0.3401956722342059,-1.346048611410808,4.0,1604.0,1038.0,566.0,1615.2,,0.5,3.6331804249169903,0.5477225575051661,0.13183478620570452,-0.09324196850998634
2022-03-26,Albania,Spain,1,2,-1,-1,Friendly,False,0,131.0,0.2,0,0.6,0.5601304481561372,-0.5640324076072053,1.0,1604.0,2034.0,-430.0,1474.2,0.0,0.3333333333333333,3.6331804249169903,0.5477225575051661,0.08788985747046968,-0.06216131233999089
2022-03-29,Albania,Georgia,0,0,0,0,Friendly,False,1,3.0,-1.0,0,0.4,0.37342029877075816,-0.7093549384048036,1.0,1604.0,1463.0,141.0,1715.2,,0.25,2.4494897427831783,0.5477225575051661,-0.2747400950196868,-2.0414408748933273
2022-06-06,Albania,Iceland,1,1,0,0,European Nations League B,False,1,69.0,-1.2,0,0.2,0.2489468658471721,-0.47290329226986905,2.0,1586.0,1546.0,40.0,1672.4,0.0,0.0,2.280350850198276,0.4472135954999579,-0.5164933966797912,-1.6942939165955515
2022-06-10,Albania,Israel,1,2,-1,-1,European Nations League B,False,0,4.0,-1.0,0,0.2,0.16596457723144806,-0.315268861513246,2.0,1586.0,1641.0,-55.0,1625.2,0.0,0.0,2.345207879911715,0.4472135954999579,-0.34432893111986074,-0.7961959443970343
2022-06-13,Albania,Estonia,0,0,0,0,Friendly,False,1,3.0,-0.2,0,0.2,0.11064305148763204,-0.5435125743421639,1.0,1586.0,1431.0,155.0,1544.4,,0.0,0.8366600265340765,0.4472135954999579,-0.22955262074657384,0.802536037068644
2022-09-24,Albania,Israel,1,2,-1,-1,European Nations League B,False,0,103.0,-0.4,0,0.0,0.07376203432508803,-0.3623417162281093,2.0,1586.0,1641.0,-55.0,1623.0,0.0,0.0,0.5477225575051673,0.0,-0.4863684138310492,0.201690691379096
2022-09-27,Albania,Iceland,1,1,0,0,European Nations League B,False,1,3.0,-0.4,0,0.0,0.04917468955005869,-0.5748944774854062,2.0,1586.0,1546.0,40.0,1544.4,0.0,0.0,0.5477225575051673,0.0,-0.32424560922069945,0.13446046091939734
2022-10-26,Albania,Saudi Arabia,1,1,0,0,Friendly,True,1,29.0,-0.4,0,0.0,0.03278312636670579,-0.38326298499027084,1.0,1586.0,1628.0,-42.0,1561.0,0.0,0.0,0.5477225575051673,0.0,-0.2161637394804663,0.08964030727959821
2022-11-09,Albania,Qatar,0,1,-1,-1,Friendly,True,0,14.0,-0.4,0,0.0,0.021855417577803862,-0.2555086566601806,1.0,1586.0,1652.0,-66.0,1577.4,0.0,0.0,0.5477225575051673,0.0,-0.14410915965364418,0.059760204853065435
2022-11-16,Albania,Italy,1,3,-2,-1,Friendly,False,0,7.0,-0.4,0,0.0,0.014570278385202575,-0.5036724377734537,1.0,1535.0,1995.0,-460.0,1579.6,0.0,0.0,0.5477225575051673,0.0,-0.09607277310242947,0.039840136568710216
2022-11-19,Albania,Armenia,2,0,2,1,Friendly,False,2,3.0,-0.8,1,0.0,0.009713518923468384,-1.0024482918489692,1.0,1535.0,1459.0,76.0,1692.4,,0.0,0.836660026534076,0.0,-0.06404851540161964,-0.6401065756208599
2023-03-27,Albania,Poland,0,1,-1,-1,European Championship qual,False,0,128.0,-0.2,0,0.2,0.3398090126156456,-0.0016321945659794797,3.0,1535.0,1813.0,-278.0,1656.0,0.0,0.0,1.4832396974191333,0.4472135954999579,0.2906343230655869,0.5732622829194267
2023-06-20,Albania,Faroe Islands,3,1,2,1,European Championship qual,False,2,85.0,0.0,1,0.4,0.48435956116250917,0.4437190246373424,3.0,1535.0,1301.0,234.0,1709.4,,0.0,1.5165750888103107,0.4472135954999579,0.4515764347958034,0.8269820096276133
2023-09-07,Albania,Czechia,1,1,0,0,European Championship qual,False,1,79.0,0.6,0,0.6,0.6562397074416727,0.9624793497582282,3.0,1535.0,1788.0,-253.0,1644.0,0.0,0.0,1.870828693386971,0.5477225575051661,0.6343842898638689,1.2179880064184088
2023-09-10,Albania,Poland,2,0,2,1,European Championship qual,False,2,3.0,1.0,1,0.6,0.43749313829444847,0.6416528998388188,3.0,1535.0,1813.0,-278.0,1671.2,1.0,0.0,1.7888543819998322,0.5477225575051661,0.4229228599092459,1.1453253376122725
2023-10-12,Albania,Czechia,3,0,3,1,European Championship qual,False,2,32.0,1.0,1,0.6,0.6249954255296323,1.0944352665592125,3.0,1657.0,1748.0,-91.0,1634.8,1.0,0.3333333333333333,1.4142135623730958,0.5477225575051661,0.6152819066061639,2.096883558408182
2023-10-17,Albania,Bulgaria,2,0,2,1,Friendly,False,2,5.0,1.8,1,0.8,0.7499969503530881,1.729623511039475,1.0,1657.0,1520.0,137.0,1692.6,1.0,0.5,1.6431676725154991,0.5477225575051661,0.4101879377374425,1.7312557056054545
2023-11-20,Albania,Faroe Islands,0,0,0,0,European Championship qual,False,1,34.0,1.4,0,0.6,0.555554200156928,1.2131660049064332,3.0,1649.0,1248.0,401.0,1634.0,,0.75,1.0954451150103335,0.4472135954999579,0.07119463899441886,0.7694469802690909
2024-03-22,Albania,Chile,0,3,-3,-1,Friendly,True,0,123.0,1.4,0,0.6,0.37036946677128535,0.8087773366042889,1.0,1649.0,1739.0,-90.0,1623.4,0.0,0.75,1.3416407864998747,0.5477225575051661,-0.28587024067038735,-0.1537020131539394
2024-03-25,Albania,Sweden,0,1,-1,-1,Friendly,False,0,3.0,0.4,0,0.4,0.24691297784752356,-0.4608151089304741,1.0,1649.0,1691.0,-42.0,1613.6,0.0,0.75,2.387467277262665,0.5477225575051661,-0.1905801604469249,-1.1024680087692929
2024-06-03,Albania,Liechtenstein,3,0,3,1,Friendly,True,2,70.0,-0.4,1,0.2,0.16460865189834903,-0.6405434059536494,1.0,1649.0,977.0,672.0,1589.2,,0.5,2.387467277262665,0.5477225575051661,-0.4603867736312832,-1.734978672512862
2024-06-07,Albania,Azerbaijan,3,1,2,1,Friendly,True,2,4.0,-0.2,1,0.2,0.4430724345988994,0.572971062697567,1.0,1649.0,1399.0,250.0,1435.0,,0.3333333333333333,2.387467277262665,0.5477225575051661,-0.3069245157541887,-1.156652448341908
2024-06-15,Albania,Italy,1,2,-1,-1,European Championship,True,0,8.0,0.2,0,0.4,0.6287149563992663,1.0486473751317114,2.0,1616.0,1956.0,-340.0,1410.8,0.0,0.0,2.387467277262665,0.5477225575051661,0.07316075624233831,-0.16451862977472187
2024-06-19,Albania,Croatia,2,2,0,0,European Championship,True,1,4.0,0.0,0,0.4,0.4191433042661776,0.36576491675447426,2.0,1616.0,1931.0,-315.0,1552.4,0.0,0.0,2.4494897427831788,0.5477225575051661,0.048773837494892225,-0.4430124198498146
2024-06-24,Albania,Spain,0,1,-1,-1,European Championship,True,0,5.0,0.6,0,0.4,0.27942886951078505,0.24384327783631618,2.0,1616.0,2057.0,-441.0,1590.8,0.0,0.0,1.8165902124584958,0.5477225575051661,0.03251589166326149,0.7046583867667903
2024-09-07,Albania,Ukraine,2,1,1,1,European Nations League B,True,2,75.0,0.6,1,0.4,0.18628591300719002,-0.17077114810912253,2.0,1616.0,1857.0,-241.0,1664.0,1.0,0.0,1.8165902124584958,0.5477225575051661,0.021677261108840995,0.4697722578445269
2024-09-10,Albania,Georgia,0,1,-1,-1,European Nations League B,False,0,3.0,0.2,0,0.4,0.45752394200479335,0.21948590126058498,2.0,1616.0,1650.0,-34.0,1840.0,0.0,0.25,1.3038404810405309,0.5477225575051661,0.01445150740589396,-0.35348516143698205
2024-10-11,Albania,Czechia,0,2,-2,-1,European Nations League B,False,0,31.0,-0.4,0,0.2,0.3050159613365289,-0.18700939915961,2.0,1616.0,1753.0,-137.0,1890.2,0.0,0.2,0.8944271909999173,0.4472135954999579,-0.3236989950627374,-1.2356567742913214
2024-10-14,Albania,Georgia,1,0,1,1,European Nations League B,False,2,3.0,-0.6,1,0.2,0.2033439742243526,-0.79133959943974,2.0,1616.0,1650.0,-34.0,1849.6,1.0,0.2,1.1401754250991392,0.4472135954999579,-0.21579933004182497,-1.1571045161942142
2024-11-16,Albania,Czechia,0,0,0,0,European Nations League B,False,1,33.0,-0.4,0,0.4,0.46889598281623507,-0.19422639962649332,2.0,1616.0,1753.0,-137.0,1793.4,0.0,0.4,1.3416407864998747,0.5477225575051661,0.18946711330545002,-0.4380696774628095
2024-11-19,Albania,Ukraine,1,2,-1,-1,European Nations League B,False,0,3.0,-0.2,0,0.4,0.31259732187749006,-0.12948426641766222,2.0,1616.0,1857.0,-241.0,1732.6,0.0,0.4,1.3038404810405309,0.5477225575051661,0.12631140887030004,0.0412868816914603
2025-03-21,Albania,England,0,2,-2,-1,World Cup qualifier,False,0,122.0,-0.6,0,0.2,0.20839821458499339,-0.4196561776117748,4.0,1616.0,2030.0,-414.0,1732.6,0.0,0.2,1.1401754250991392,0.4472135954999579,-0.24912572741979996,-0.6391420788723599
2025-03-24,Albania,Andorra,3,0,3,1,World Cup qualifier,False,2,3.0,-0.8,1,0.2,0.13893214305666227,-0.9464374517411832,4.0,1616.0,1115.0,501.0,1808.6,,0.2,1.3038404810405306,0.4472135954999579,-0.16608381827986665,-0.7594280525815732
2025-06-07,Albania,Serbia,0,0,0,0,World Cup qualifier,False,1,75.0,0.2,0,0.4,0.4259547620377748,0.3690416988392112,4.0,1639.0,1838.0,-199.0,1681.0,0.0,0.25,1.9235384061671352,0.5477225575051661,0.22261078781342222,1.1603812982789512
2025-06-10,Albania,Latvia,1,1,0,0,World Cup qualifier,False,1,3.0,0.0,0,0.2,0.28396984135851655,0.2460277992261408,4.0,1627.0,1301.0,326.0,1718.6,,0.0,1.8708286933869716,0.4472135954999579,-0.18492614145771852,0.4402541988526341
2025-09-04,Albania,Gibraltar,1,0,1,1,Friendly,False,2,86.0,0.0,1,0.2,0.18931322757234437,0.1640185328174272,1.0,1627.0,1051.0,576.0,1628.2,,0.0,1.8708286933869716,0.4472135954999579,-0.1232840943051457,0.29350279923508943
2025-09-09,Albania,Latvia,1,0,1,1,World Cup qualifier,False,2,5.0,0.4,1,0.4,0.45954215171489626,0.4426790218782848,4.0,1631.0,1295.0,336.0,1467.0,,0.0,1.816590212458496,0.5477225575051661,0.2511439371299029,0.8623351994900597
2025-10-11,Albania,Serbia,1,0,1,1,World Cup qualifier,False,2,32.0,1.0,1,0.6,0.6396947678099308,0.6284526812521899,4.0,1631.0,1806.0,-175.0,1320.0,1.0,0.6,1.224744871391591,0.5477225575051661,0.5007626247532686,1.574890132993373
2025-10-14,Albania,Jordan,4,2,2,1,Friendly,False,2,3.0,0.6,1,0.6,0.7597965118732871,0.75230178750146,1.0,1631.0,1634.0,-3.0,1458.2,1.0,0.5,0.5477225575051698,0.5477225575051661,0.3338417498355123,0.38326008866224887
2025-11-13,Albania,Andorra,1,0,1,1,World Cup qualifier,False,2,30.0,1.0,1,0.8,0.839864341248858,1.16820119166764,4.0,1631.0,1074.0,557.0,1417.4,,1.0,0.7071067811865508,0.4472135954999579,0.5558944998903415,0.9221733924414992
2025-11-16,Albania,England,0,2,-2,-1,World Cup qualifier,False,0,3.0,1.2,0,1.0,0.8932428941659053,1.1121341277784267,4.0,1631.0,2019.0,-388.0,1372.0,0.0,1.0,0.4472135954999632,0.0,0.7039296665935609,0.9481155949609995
2026-03-26,Albania,Poland,1,2,-1,-1,World Cup qualifier,False,0,130.0,0.6,0,0.8,0.5954952627772702,0.07475608518561778,4.0,1664.0,1735.0,-71.0,1565.6,0.0,0.6666666666666666,1.5165750888103116,0.4472135954999579,0.1359531110623739,-0.367922936692667
2026-03-31,Albania,Ukraine,0,1,-1,-1,Friendly,True,0,5.0,0.2,0,0.6,0.39699684185151346,-0.28349594320958815,1.0,1664.0,1802.0,-138.0,1653.6,0.0,0.5,1.6431676725154996,0.5477225575051661,-0.24269792595841738,-0.911948624461778
2026-06-03,Albania,Israel,0,1,-1,-1,Friendly,False,0,64.0,-0.2,0,0.4,0.2646645612343423,-0.5223306288063921,1.0,1664.0,1631.0,33.0,1652.8,0.0,0.25,1.6431676725154993,0.5477225575051661,-0.49513195063894483,-1.2746324163078522
2026-06-06,Albania,Luxembourg,0,1,-1,-1,Friendly,False,0,3.0,-0.8,0,0.2,0.17644304082289486,-0.6815537525375946,1.0,1664.0,1395.0,269.0,1652.2,,0.0,1.0954451150103335,0.4472135954999579,-0.6634213004259631,-1.8497549442052348
2008-08-20,Algeria,United Arab Emirates,1,0,1,1,Friendly,True,2,,0.4,1,0.4,0.5545023696682464,0.5260663507109005,1.0,1399.0,1436.0,-37.0,,,0.4,,,,
2008-09-05,Algeria,Senegal,3,2,1,1,World Cup and African Cup qual,False,2,16.0,0.6,1,0.6,0.7172932330827068,0.6992481203007519,2.0,1399.0,1601.0,-202.0,,1.0,0.6,,,,
2008-10-11,Algeria,Liberia,0,0,0,0,World Cup and African Cup qual,False,1,36.0,1.0,0,0.8,0.8173870811073337,0.8057309373482274,2.0,1399.0,1252.0,147.0,,,0.8,,,,
2008-11-18,Algeria,Mali,1,1,0,0,Friendly,True,1,38.0,0.4,0,0.6,0.5338620142743855,0.5262490087232357,1.0,1399.0,1586.0,-187.0,,0.0,0.6,,,,
2009-02-11,Algeria,Benin,2,1,1,1,Friendly,False,2,85.0,0.6,1,0.6,0.3511553909550886,0.3461478274477076,1.0,1399.0,1382.0,17.0,,,0.5,,,,
2009-03-28,Algeria,Rwanda,0,0,0,0,World Cup and African Cup qual,False,1,45.0,0.6,0,0.6,0.5712537699267558,0.5679448513571737,2.0,1399.0,1346.0,53.0,1451.4,,0.5,0.5477225575051661,0.5477225575051661,0.016751400258509408,0.04187850064627319
2009-06-07,Algeria,Egypt,3,1,2,1,World Cup and African Cup qual,False,2,71.0,0.4,1,0.4,0.37860867280795446,0.37641562773059817,2.0,1399.0,1754.0,-355.0,1433.4,1.0,0.5,0.5477225575051661,0.5477225575051661,-0.3386845602747523,-0.32283249257015373
2009-06-20,Algeria,Zambia,2,0,2,1,World Cup and African Cup qual,False,2,13.0,0.6,1,0.4,0.5873479411011767,0.9218139927372023,2.0,1399.0,1537.0,-138.0,1464.0,1.0,0.5,0.8944271909999159,0.5477225575051661,-0.230039140006157,0.1160830553889749
2009-08-12,Algeria,Uruguay,1,0,1,1,Friendly,False,2,53.0,1.0,1,0.6,0.7256090449023441,1.2830655223307532,1.0,1399.0,1808.0,-409.0,1521.0,1.0,0.6666666666666666,1.0,0.5477225575051661,0.19174703062795861,0.7568165136075176
2009-09-06,Algeria,Zambia,1,0,1,1,World Cup and African Cup qual,False,2,25.0,1.2,1,0.8,0.8173870811073336,1.1883860247955298,2.0,1399.0,1537.0,-138.0,1565.4,1.0,1.0,0.8366600265340756,0.4472135954999579,0.466231690152245,0.8422381973478221
2009-10-11,Algeria,Rwanda,3,1,2,1,World Cup and African Cup qual,False,2,35.0,1.2,1,0.8,0.8783973807463031,1.1254469518632084,2.0,1399.0,1346.0,53.0,1596.4,,1.0,0.8366600265340756,0.4472135954999579,0.30714361081954733,0.5575021005060348
2009-11-14,Algeria,Egypt,0,2,-2,-1,World Cup and African Cup qual,False,0,34.0,1.6,0,1.0,0.9189933921086634,1.4174091291340618,2.0,1399.0,1754.0,-355.0,1596.4,0.0,1.0,0.5477225575051661,0.0,0.540384719300709,1.0409935014034637
2009-11-18,Algeria,Egypt,1,0,1,1,World Cup qualifier,True,2,4.0,0.8,1,0.8,0.612351031912937,0.27711540111541455,4.0,1399.0,1754.0,-355.0,1596.4,1.0,0.75,1.6431676725154982,0.4472135954999579,0.02500309081176033,-0.6446985916217878
2010-01-11,Algeria,Malawi,0,3,-3,-1,African Nations Cup,True,0,54.0,0.6,0,0.8,0.7416548466752022,0.5182400885611803,3.0,1399.0,1337.0,62.0,1639.8,,0.75,1.51657508881031,0.4472135954999579,0.01604580177285808,-0.7648254337695729
2010-01-14,Algeria,Mali,1,0,1,1,African Nations Cup,True,2,3.0,-0.2,1,0.6,0.49432499568820304,-0.6550358641831843,3.0,1399.0,1586.0,-187.0,1545.6,1.0,0.6666666666666666,2.16794833886788,0.5477225575051661,-0.32306208541913056,-1.843421888978714
2010-01-18,Algeria,Angola,0,0,0,0,African Nations Cup,False,1,4.0,-0.2,0,0.6,0.6629340360295377,-0.10319128730875633,3.0,1399.0,1566.0,-167.0,1555.4,0.0,0.6666666666666666,2.16794833886788,0.5477225575051661,-0.21546334471676543,-1.2286382391719648
2010-01-24,Algeria,Ivory Coast,3,2,1,1,African Nations Cup,True,2,6.0,-0.6,1,0.4,0.44191171218819886,-0.06878729402797633,3.0,1399.0,1745.0,-346.0,1599.4,1.0,0.5,1.8165902124584947,0.5477225575051661,-0.4770816799204645,-1.4861964231620381
2010-01-28,Algeria,Egypt,0,4,-4,-1,African Nations Cup,True,0,4.0,0.0,0,0.6,0.6279660089518302,0.2875227607125682,3.0,1399.0,1754.0,-355.0,1597.6,0.0,0.75,1.732050807568877,0.5477225575051661,0.01561497703889314,0.010407359597153665
2010-01-30,Algeria,Nigeria,0,1,-1,-1,African Nations Cup,True,0,2.0,-1.0,0,0.4,0.418625352713073,-1.141778850475477,3.0,1399.0,1735.0,-336.0,1597.6,0.0,0.5,2.3452078799117144,0.5477225575051661,-0.3230294939621292,-1.6600189390366573
2010-03-03,Algeria,Serbia,0,3,-3,-1,Friendly,False,0,32.0,-0.6,0,0.4,0.2790752787555362,-1.0945164261114462,1.0,1399.0,1768.0,-369.0,1677.2,0.0,0.4,2.073644135332772,0.5477225575051661,-0.2152497169326668,-0.4394805619282619
2010-05-28,Algeria,Ireland,0,3,-3,-1,Friendly,False,0,86.0,-1.4,0,0.2,0.18604650169948359,-1.7297027721386369,1.0,1399.0,1786.0,-387.0,1713.6,0.0,0.2,2.073644135332772,0.4472135954999579,-0.47688753433005415,-1.6265114848298805
2010-06-05,Algeria,United Arab Emirates,1,0,1,1,Friendly,True,2,8.0,-2.0,1,0.2,0.12402936379256493,-2.153146360937239,1.0,1399.0,1408.0,-9.0,1757.6,,0.2,1.9999999999999998,0.4472135954999579,-0.3178823483956339,-2.084359066909263
2010-06-13,Algeria,Slovenia,0,1,-1,-1,World Cup,True,0,8.0,-2.0,0,0.2,0.41602471525606394,-1.1020790741798168,5.0,1399.0,1594.0,-195.0,1690.2,0.0,0.0,1.9999999999999998,0.4472135954999579,-0.21194129369576625,-1.3896018348923849
2010-06-18,Algeria,England,0,0,0,0,World Cup,True,1,5.0,-1.4,0,0.2,0.27734818294529034,-1.0680523168511369,5.0,1399.0,1975.0,-576.0,1658.2,0.0,0.0,1.6733200530681507,0.4472135954999579,-0.14127716976778265,0.07372653362434001
2010-06-23,Algeria,USA,0,1,-1,-1,World Cup,True,0,5.0,-1.2,0,0.2,0.1848980654259681,-0.712032092881796,5.0,1399.0,1865.0,-466.0,1706.2,0.0,0.0,1.7888543819998315,0.4472135954999579,-0.09417721332956813,0.38248433322965014
2010-08-11,Algeria,Gabon,1,2,-1,-1,Friendly,False,0,49.0,-0.8,0,0.2,0.12326505552864052,-0.8080218958504771,1.0,1399.0,1394.0,5.0,1725.6,,0.0,1.4832396974191324,0.4472135954999579,-0.06278144617084307,0.9216808762881598
2010-09-03,Algeria,Tanzania,1,1,0,0,African Nations Cup qualifier,False,1,23.0,-0.4,0,0.2,0.0821765608321568,-0.8720148197197719,2.0,1399.0,1360.0,39.0,1647.2,,0.0,0.8944271909999154,0.4472135954999579,-0.041852802960408136,1.2811315412174673
2010-10-10,Algeria,Central African Republic,0,2,-2,-1,African Nations Cup qualifier,False,0,37.0,-0.6,0,0.0,0.05478431039779802,-0.5813425394204834,2.0,1399.0,1193.0,206.0,1637.6,,0.0,0.5477225575051654,0.0,-0.3612404048582659,0.5207365347593333
